"keys","vals"
"cafe",2.87147287415292e-05
"cage",2.87147287415292e-05
"cain",2.87147287415292e-05
"cake",0.000114858914966117
"cakes",9.57157624717639e-06
"cal",1.91431524943528e-05
"calendar",3.82863049887055e-05
"calif",0
"california",8.61441862245875e-05
"californias",9.57157624717639e-06
"call",0.000564722998583407
"called",0.000459435659864466
"calling",0.000143573643707646
"calls",8.61441862245875e-05
"calm",3.82863049887055e-05
"calories",4.78578812358819e-05
"cam",9.57157624717639e-06
"came",0.00034457674489835
"camera",9.57157624717639e-05
"cameras",2.87147287415292e-05
"cameron",9.57157624717639e-06
"camp",0.00010528733871894
"campaign",0.000191431524943528
"campaigns",1.91431524943528e-05
"campbell",0
"camping",1.91431524943528e-05
"camps",9.57157624717639e-06
"campus",6.70010337302347e-05
"can",0.00160802480952563
"canada",7.65726099774111e-05
"canadian",1.91431524943528e-05
"canal",9.57157624717639e-06
"canceled",1.91431524943528e-05
"cancelled",1.91431524943528e-05
"cancer",0.000153145219954822
"candidate",6.70010337302347e-05
"candidates",3.82863049887055e-05
"candle",9.57157624717639e-06
"candles",0
"candy",7.65726099774111e-05
"canned",9.57157624717639e-06
"cannot",0.00010528733871894
"cans",1.91431524943528e-05
"cant",0.000268004134920939
"canvas",2.87147287415292e-05
"canyon",1.91431524943528e-05
"cap",3.82863049887055e-05
"capable",5.74294574830583e-05
"capacity",1.91431524943528e-05
"cape",2.87147287415292e-05
"capital",6.70010337302347e-05
"capitol",9.57157624717639e-06
"caps",1.91431524943528e-05
"captain",3.82863049887055e-05
"capture",4.78578812358819e-05
"captured",9.57157624717639e-06
"car",0.000268004134920939
"caramel",2.87147287415292e-05
"carbon",0
"card",0.000172288372449175
"cardinal",9.57157624717639e-06
"cardinals",9.57157624717639e-06
"cards",0.000114858914966117
"care",0.000459435659864466
"cared",2.87147287415292e-05
"career",0.000181859948696351
"careers",9.57157624717639e-06
"careful",4.78578812358819e-05
"carefully",9.57157624717639e-06
"cares",5.74294574830583e-05
"caribbean",1.91431524943528e-05
"caring",2.87147287415292e-05
"carl",9.57157624717639e-06
"carlos",2.87147287415292e-05
"carnival",1.91431524943528e-05
"carol",0
"carolina",3.82863049887055e-05
"carpenter",9.57157624717639e-06
"carpet",1.91431524943528e-05
"carried",6.70010337302347e-05
"carrier",1.91431524943528e-05
"carries",1.91431524943528e-05
"carroll",9.57157624717639e-06
"carrot",9.57157624717639e-06
"carrots",1.91431524943528e-05
"carry",8.61441862245875e-05
"carrying",4.78578812358819e-05
"cars",8.61441862245875e-05
"carson",9.57157624717639e-06
"cart",2.87147287415292e-05
"carter",1.91431524943528e-05
"cartoon",1.91431524943528e-05
"case",0.000229717829932233
"cases",4.78578812358819e-05
"casey",0
"cash",0.000134002067460469
"casino",2.87147287415292e-05
"casinos",0
"cast",0.000124430491213293
"casting",2.87147287415292e-05
"castle",3.82863049887055e-05
"casual",1.91431524943528e-05
"cat",6.70010337302347e-05
"catch",0.000134002067460469
"catcher",0
"catches",0
"catching",2.87147287415292e-05
"categories",9.57157624717639e-06
"category",1.91431524943528e-05
"cathedral",9.57157624717639e-06
"catholic",2.87147287415292e-05
"cats",8.61441862245875e-05
"caught",0.000153145219954822
"cause",0.000201003101190704
"caused",7.65726099774111e-05
"causes",4.78578812358819e-05
"causing",1.91431524943528e-05
"cave",3.82863049887055e-05
"cb",9.57157624717639e-06
"cbs",1.91431524943528e-05
"cc",1.91431524943528e-05
"cd",2.87147287415292e-05
"cds",9.57157624717639e-06
"cedar",0
"ceiling",2.87147287415292e-05
"celebrate",6.70010337302347e-05
"celebrated",1.91431524943528e-05
"celebrating",5.74294574830583e-05
"celebration",7.65726099774111e-05
"celebrities",2.87147287415292e-05
"celebrity",2.87147287415292e-05
"cell",0.00010528733871894
"cellphone",1.91431524943528e-05
"cells",1.91431524943528e-05
"celtics",1.91431524943528e-05
"cemetery",9.57157624717639e-06
"census",9.57157624717639e-06
"cent",9.57157624717639e-06
"center",0.000315862016156821
"centers",9.57157624717639e-06
"central",9.57157624717639e-05
"centre",0
"cents",1.91431524943528e-05
"centuries",9.57157624717639e-06
"century",6.70010337302347e-05
"ceo",2.87147287415292e-05
"cereal",1.91431524943528e-05
"ceremony",4.78578812358819e-05
"certain",0.000153145219954822
"certainly",0.000172288372449175
"certificate",2.87147287415292e-05
"certified",9.57157624717639e-06
"ch",0
"chad",0
"chain",2.87147287415292e-05
"chains",1.91431524943528e-05
"chair",3.82863049887055e-05
"chairman",9.57157624717639e-06
"chairs",2.87147287415292e-05
"challenge",0.000114858914966117
"challenged",9.57157624717639e-06
"challenges",7.65726099774111e-05
"challenging",7.65726099774111e-05
"chamber",1.91431524943528e-05
"champ",0
"champagne",5.74294574830583e-05
"champion",1.91431524943528e-05
"champions",3.82863049887055e-05
"championship",2.87147287415292e-05
"championships",2.87147287415292e-05
"chance",0.00021057467743788
"chances",8.61441862245875e-05
"chandler",9.57157624717639e-06
"change",0.000507293541100348
"changed",0.00021057467743788
"changes",0.000181859948696351
"changing",0.000124430491213293
"channel",7.65726099774111e-05
"channels",9.57157624717639e-06
"chaos",9.57157624717639e-06
"chapter",5.74294574830583e-05
"chapters",0
"character",0.000134002067460469
"characters",0.00010528733871894
"charge",9.57157624717639e-05
"charged",6.70010337302347e-05
"chargers",0
"charges",4.78578812358819e-05
"charging",2.87147287415292e-05
"charity",3.82863049887055e-05
"charles",8.61441862245875e-05
"charlie",1.91431524943528e-05
"charlotte",3.82863049887055e-05
"charm",1.91431524943528e-05
"charming",3.82863049887055e-05
"chart",2.87147287415292e-05
"charter",9.57157624717639e-06
"charts",1.91431524943528e-05
"chase",3.82863049887055e-05
"chasing",9.57157624717639e-06
"chat",6.70010337302347e-05
"chatting",1.91431524943528e-05
"cheap",8.61441862245875e-05
"cheaper",2.87147287415292e-05
"cheating",1.91431524943528e-05
"check",0.000248860982426586
"checked",2.87147287415292e-05
"checking",4.78578812358819e-05
"checks",3.82863049887055e-05
"cheddar",0
"cheeks",9.57157624717639e-06
"cheer",2.87147287415292e-05
"cheering",9.57157624717639e-06
"cheers",9.57157624717639e-06
"cheese",0.000201003101190704
"cheesecake",9.57157624717639e-06
"cheesy",1.91431524943528e-05
"chef",6.70010337302347e-05
"chefs",9.57157624717639e-06
"chelsea",1.91431524943528e-05
"chemical",9.57157624717639e-06
"chemicals",9.57157624717639e-06
"chemistry",1.91431524943528e-05
"chen",0
"cherry",3.82863049887055e-05
"chest",3.82863049887055e-05
"chi",0
"chic",9.57157624717639e-06
"chicago",7.65726099774111e-05
"chick",0
"chicken",0.000124430491213293
"chickens",0
"chicks",9.57157624717639e-06
"chief",4.78578812358819e-05
"chiefs",9.57157624717639e-06
"child",0.00023928940617941
"childhood",9.57157624717639e-05
"children",0.000325433592403997
"childrens",0.00010528733871894
"childs",1.91431524943528e-05
"chile",9.57157624717639e-06
"chili",2.87147287415292e-05
"chill",1.91431524943528e-05
"chilling",1.91431524943528e-05
"china",8.61441862245875e-05
"chinas",0
"chinese",8.61441862245875e-05
"chip",2.87147287415292e-05
"chips",7.65726099774111e-05
"chocolate",9.57157624717639e-05
"choice",0.00023928940617941
"choices",0.000162716796201999
"choir",9.57157624717639e-06
"cholesterol",9.57157624717639e-06
"choose",0.000134002067460469
"choosing",3.82863049887055e-05
"chop",2.87147287415292e-05
"chopped",0
"chorus",1.91431524943528e-05
"chose",7.65726099774111e-05
"chosen",5.74294574830583e-05
"chris",0.00010528733871894
"christ",4.78578812358819e-05
"christian",6.70010337302347e-05
"christianity",9.57157624717639e-06
"christians",1.91431524943528e-05
"christie",0
"christies",0
"christina",9.57157624717639e-06
"christmas",0.000229717829932233
"christopher",1.91431524943528e-05
"chronic",1.91431524943528e-05
"chronicle",3.82863049887055e-05
"chrysler",9.57157624717639e-06
"chuck",9.57157624717639e-06
"church",0.000181859948696351
"churches",1.91431524943528e-05
"cigarette",1.91431524943528e-05
"cigarettes",9.57157624717639e-06
"cincinnati",2.87147287415292e-05
"cinco",9.57157624717639e-06
"cindy",0
"cinema",9.57157624717639e-06
"cinnamon",9.57157624717639e-06
"circle",4.78578812358819e-05
"circles",1.91431524943528e-05
"circuit",1.91431524943528e-05
"circumstances",4.78578812358819e-05
"circus",1.91431524943528e-05
"cited",0
"cities",6.70010337302347e-05
"citing",0
"citizen",2.87147287415292e-05
"citizens",5.74294574830583e-05
"citrus",0
"city",0.000402006202381408
"citys",1.91431524943528e-05
"civic",9.57157624717639e-06
"civil",6.70010337302347e-05
"claim",9.57157624717639e-05
"claimed",1.91431524943528e-05
"claiming",9.57157624717639e-06
"claims",4.78578812358819e-05
"claire",2.87147287415292e-05
"clarity",9.57157624717639e-06
"clark",9.57157624717639e-06
"class",0.000402006202381408
"classes",0.000114858914966117
"classic",6.70010337302347e-05
"classical",9.57157624717639e-06
"classics",9.57157624717639e-06
"classroom",2.87147287415292e-05
"classy",2.87147287415292e-05
"clay",1.91431524943528e-05
"clayton",0
"clean",0.000114858914966117
"cleaned",3.82863049887055e-05
"cleaning",5.74294574830583e-05
"cleanup",1.91431524943528e-05
"clear",0.000248860982426586
"cleared",1.91431524943528e-05
"clearing",1.91431524943528e-05
"clearly",0.000143573643707646
"cleveland",5.74294574830583e-05
"clevelands",0
"clever",3.82863049887055e-05
"click",6.70010337302347e-05
"clicking",9.57157624717639e-06
"client",6.70010337302347e-05
"clients",0.000124430491213293
"cliff",2.87147287415292e-05
"climate",4.78578812358819e-05
"climb",2.87147287415292e-05
"climbed",0
"climbing",2.87147287415292e-05
"clinic",4.78578812358819e-05
"clinical",0
"clinton",1.91431524943528e-05
"clip",9.57157624717639e-06
"clippers",1.91431524943528e-05
"clips",1.91431524943528e-05
"clock",2.87147287415292e-05
"close",0.000459435659864466
"closed",0.000172288372449175
"closely",3.82863049887055e-05
"closer",0.000162716796201999
"closes",0
"closest",9.57157624717639e-06
"closet",3.82863049887055e-05
"closing",7.65726099774111e-05
"closure",0
"cloth",9.57157624717639e-06
"clothes",7.65726099774111e-05
"clothing",1.91431524943528e-05
"cloud",3.82863049887055e-05
"clouds",1.91431524943528e-05
"cloudy",2.87147287415292e-05
"club",0.00021057467743788
"clubs",4.78578812358819e-05
"clue",2.87147287415292e-05
"clutch",0
"cmon",0
"cnn",9.57157624717639e-06
"co",2.87147287415292e-05
"coach",0.000153145219954822
"coaches",5.74294574830583e-05
"coaching",9.57157624717639e-06
"coal",2.87147287415292e-05
"coalition",9.57157624717639e-06
"coast",4.78578812358819e-05
"coastal",9.57157624717639e-06
"coat",2.87147287415292e-05
"coats",0
"cocktail",1.91431524943528e-05
"cocktails",2.87147287415292e-05
"cocoa",1.91431524943528e-05
"coconut",3.82863049887055e-05
"code",5.74294574830583e-05
"codes",9.57157624717639e-06
"cody",9.57157624717639e-06
"coffee",0.000181859948696351
"coincidence",9.57157624717639e-06
"coke",2.87147287415292e-05
"cold",0.00023928940617941
"cole",9.57157624717639e-06
"coleman",0
"colin",0
"collaboration",2.87147287415292e-05
"collapse",3.82863049887055e-05
"collapsed",0
"colleague",1.91431524943528e-05
"colleagues",3.82863049887055e-05
"collect",1.91431524943528e-05
"collected",9.57157624717639e-06
"collecting",9.57157624717639e-06
"collection",5.74294574830583e-05
"collections",9.57157624717639e-06
"collective",3.82863049887055e-05
"college",0.000268004134920939
"colleges",2.87147287415292e-05
"collins",1.91431524943528e-05
"color",0.000191431524943528
"colorado",6.70010337302347e-05
"colored",1.91431524943528e-05
"colorful",9.57157624717639e-06
"coloring",9.57157624717639e-06
"colors",6.70010337302347e-05
"colour",0
"colours",0
"colts",1.91431524943528e-05
"columbia",2.87147287415292e-05
"columbus",3.82863049887055e-05
"column",1.91431524943528e-05
"combat",2.87147287415292e-05
"combination",3.82863049887055e-05
"combine",9.57157624717639e-06
"combined",4.78578812358819e-05
"combo",1.91431524943528e-05
"come",0.000717868218538229
"comeback",9.57157624717639e-06
"comedy",7.65726099774111e-05
"comes",0.000258432558673762
"comfort",7.65726099774111e-05
"comfortable",0.000134002067460469
"comic",5.74294574830583e-05
"comics",9.57157624717639e-06
"comin",0
"coming",0.000516865117347525
"command",1.91431524943528e-05
"commander",9.57157624717639e-06
"comment",8.61441862245875e-05
"commentary",9.57157624717639e-06
"commented",0
"comments",9.57157624717639e-05
"commerce",9.57157624717639e-06
"commercial",8.61441862245875e-05
"commercials",9.57157624717639e-06
"commission",1.91431524943528e-05
"commissioner",9.57157624717639e-06
"commissioners",0
"commissions",0
"commit",3.82863049887055e-05
"commitment",4.78578812358819e-05
"committed",0.000114858914966117
"committee",4.78578812358819e-05
"committees",0
"committing",9.57157624717639e-06
"common",0.000153145219954822
"commonly",9.57157624717639e-06
"communicate",1.91431524943528e-05
"communication",6.70010337302347e-05
"communications",1.91431524943528e-05
"communist",0
"communities",5.74294574830583e-05
"community",0.000201003101190704
"companies",0.000143573643707646
"companion",9.57157624717639e-06
"company",0.000268004134920939
"companys",1.91431524943528e-05
"compare",3.82863049887055e-05
"compared",2.87147287415292e-05
"comparison",2.87147287415292e-05
"compassion",2.87147287415292e-05
"compelling",3.82863049887055e-05
"compensation",9.57157624717639e-06
"compete",4.78578812358819e-05
"competing",3.82863049887055e-05
"competition",5.74294574830583e-05
"competitive",3.82863049887055e-05
"competitors",0
"complain",1.91431524943528e-05
"complained",9.57157624717639e-06
"complaining",0
"complaint",2.87147287415292e-05
"complaints",1.91431524943528e-05
"complete",0.000143573643707646
"completed",8.61441862245875e-05
"completely",0.000201003101190704
"completing",9.57157624717639e-06
"completion",1.91431524943528e-05
"complex",0.00010528733871894
"compliance",9.57157624717639e-06
"complicated",6.70010337302347e-05
"compliment",1.91431524943528e-05
"components",0
"composed",9.57157624717639e-06
"comprehensive",1.91431524943528e-05
"compromise",1.91431524943528e-05
"computer",0.000124430491213293
"computers",1.91431524943528e-05
"con",2.87147287415292e-05
"concentrate",1.91431524943528e-05
"concentration",0
"concept",4.78578812358819e-05
"concepts",9.57157624717639e-06
"concern",3.82863049887055e-05
"concerned",0.00010528733871894
"concerning",0
"concerns",3.82863049887055e-05
"concert",7.65726099774111e-05
"concerts",1.91431524943528e-05
"concluded",0
"conclusion",9.57157624717639e-06
"conclusions",1.91431524943528e-05
"concrete",3.82863049887055e-05
"condition",5.74294574830583e-05
"conditioning",9.57157624717639e-06
"conditions",5.74294574830583e-05
"conduct",2.87147287415292e-05
"conducted",9.57157624717639e-06
"conference",0.000134002067460469
"confession",9.57157624717639e-06
"confidence",0.000124430491213293
"confident",9.57157624717639e-05
"confirm",9.57157624717639e-06
"confirmed",5.74294574830583e-05
"conflict",2.87147287415292e-05
"conflicts",9.57157624717639e-06
"confused",8.61441862245875e-05
"confusing",3.82863049887055e-05
"confusion",1.91431524943528e-05
"congrats",9.57157624717639e-06
"congratulations",0
"congress",8.61441862245875e-05
"congressional",1.91431524943528e-05
"congressman",9.57157624717639e-06
"connect",3.82863049887055e-05
"connected",9.57157624717639e-05
"connecticut",9.57157624717639e-06
"connecting",1.91431524943528e-05
"connection",2.87147287415292e-05
"connections",2.87147287415292e-05
"conscious",0
"consciousness",9.57157624717639e-06
"consecutive",1.91431524943528e-05
"consensus",9.57157624717639e-06
"consequences",3.82863049887055e-05
"conservation",9.57157624717639e-06
"conservative",2.87147287415292e-05
"conservatives",2.87147287415292e-05
"consider",0.000172288372449175
"consideration",2.87147287415292e-05
"considered",9.57157624717639e-05
"considering",3.82863049887055e-05
"consistency",0
"consistent",4.78578812358819e-05
"consistently",9.57157624717639e-06
"consists",0
"conspiracy",9.57157624717639e-06
"constant",5.74294574830583e-05
"constantly",4.78578812358819e-05
"constitution",1.91431524943528e-05
"constitutional",2.87147287415292e-05
"construction",4.78578812358819e-05
"consultant",9.57157624717639e-06
"consulting",1.91431524943528e-05
"consumed",2.87147287415292e-05
"consumer",2.87147287415292e-05
"consumers",1.91431524943528e-05
"consumption",9.57157624717639e-06
"contact",0.000143573643707646
"contacted",0
"contacts",0
"contain",4.78578812358819e-05
"contained",2.87147287415292e-05
"container",1.91431524943528e-05
"containing",0
"contains",9.57157624717639e-06
"contemporary",5.74294574830583e-05
"content",8.61441862245875e-05
"contents",0
"contest",5.74294574830583e-05
"context",3.82863049887055e-05
"continental",1.91431524943528e-05
"continue",0.000124430491213293
"continued",3.82863049887055e-05
"continues",4.78578812358819e-05
"continuing",9.57157624717639e-05
"contract",8.61441862245875e-05
"contractor",9.57157624717639e-06
"contractors",0
"contracts",0
"contrary",9.57157624717639e-06
"contrast",3.82863049887055e-05
"contribute",1.91431524943528e-05
"contributed",0
"contribution",1.91431524943528e-05
